                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0843,                 3.0824,                 1.2525,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.070012,               0.003332,               0.003332
